areacd,areanm,parentcd,xmin,ymin,xmax,ymax
E02003706,Totteridge,E07000007,-0.733,51.623,-0.718,51.641
E02003707,Sands,E07000007,-0.817,51.621,-0.771,51.641
E02003708,Oakridge & Castlefield,E07000007,-0.785,51.621,-0.761,51.638
E02003709,Micklefield,E07000007,-0.721,51.618,-0.701,51.636
E02003710,Town Centre & Marlow Hill,E07000007,-0.784,51.612,-0.739,51.634
E02003711,Ryemead & Wycombe Marsh,E07000007,-0.748,51.605,-0.699,51.629
E02003712,Lane End & Booker,E07000007,-0.851,51.604,-0.768,51.631
E02003713,Flackwell Heath,E07000007,-0.733,51.587,-0.686,51.611
E02003714,Loudwater & Wooburn Green,E07000007,-0.703,51.574,-0.669,51.621
E02003715,"Marlow Bottom, Danesfield & Well End",E07000007,-0.843,51.55,-0.709,51.621
E02003716,Bourne End,E07000007,-0.717,51.562,-0.672,51.59
E02003717,Marlow West & North,E07000007,-0.804,51.553,-0.759,51.585
E02003718,Marlow East,E07000007,-0.777,51.565,-0.749,51.581
E02003719,Kings Hedges,E07000008,0.119,52.223,0.148,52.236
E02003720,Arbury,E07000008,0.103,52.211,0.128,52.231
E02003721,East Chesterton,E07000008,0.133,52.211,0.171,52.237
E02003722,West Chesterton,E07000008,0.117,52.21,0.139,52.226
E02003723,Eddington & Castle,E07000008,0.069,52.205,0.118,52.228
E02003724,East Barnwell & Abbey,E07000008,0.137,52.197,0.18,52.221
E02003725,Central & West Cambridge,E07000008,0.07,52.19,0.138,52.215
E02003726,Petersfield,E07000008,0.129,52.194,0.147,52.208
E02003727,Romsey,E07000008,0.139,52.195,0.163,52.211
E02003728,Coleridge,E07000008,0.133,52.184,0.17,52.196
E02003729,Cherry Hinton,E07000008,0.159,52.169,0.185,52.2
E02003730,Trumpington,E07000008,0.098,52.158,0.138,52.201
E02003731,Addenbrooke's & Queen Edith's,E07000008,0.131,52.165,0.168,52.189
E02003732,Littleport,E07000009,0.242,52.43,0.429,52.514
E02003733,Little Downham & Sutton,E07000009,0.034,52.354,0.282,52.509
E02003734,North Ely,E07000009,0.242,52.398,0.309,52.434
E02003735,South Ely,E07000009,0.216,52.363,0.425,52.44
E02003736,"Haddenham, Stretham & Witchford",E07000009,0.044,52.317,0.261,52.418
E02003737,Soham,E07000009,0.245,52.303,0.382,52.415
E02003738,"Isleham, Fordham & Chippenham",E07000009,0.318,52.256,0.505,52.396
E02003739,Burwell,E07000009,0.261,52.242,0.361,52.309
E02003740,Swaffham & Bottisham,E07000009,0.21,52.156,0.438,52.306
E02003742,"Leverington, Gorefield & Tydd St Giles",E07000010,0.044,52.655,0.171,52.74
E02003743,Wisbech North,E07000010,0.153,52.662,0.185,52.682
E02003744,Wisbech South & Peckover,E07000010,0.103,52.629,0.185,52.674
E02003745,"Wisbech St Mary, Waldersea & Christchurch",E07000010,-0.031,52.52,0.231,52.681
E02003746,March North,E07000010,-0.018,52.551,0.131,52.59
E02003747,Whittlesey,E07000010,-0.19,52.549,-0.096,52.577
E02003748,March East,E07000010,0.087,52.522,0.164,52.573
E02003749,"Coates, Benwick & Pondersbridge",E07000010,-0.198,52.468,0,52.594
E02003750,March West,E07000010,-0.021,52.515,0.118,52.56
E02003751,"Doddington, Wimblington & Manea",E07000010,-0.019,52.442,0.236,52.536
E02003752,Chatteris,E07000010,0.012,52.386,0.166,52.491
E02003753,Yaxley & Farcet,E07000011,-0.294,52.493,-0.143,52.545
E02003754,"Stilton, Elton & Folksworth",E07000011,-0.42,52.467,-0.168,52.583
E02003755,Ramsey,E07000011,-0.186,52.435,-0.009,52.517
E02003756,Sawtry & Gidding,E07000011,-0.413,52.383,-0.204,52.478
E02003757,Warboys & Bury,E07000011,-0.144,52.383,0.024,52.464
E02003758,"Somersham, Riptons & Raveleys",E07000011,-0.243,52.333,0.042,52.469
E02003759,"Bluntisham, Earith & Needingworth",E07000011,-0.063,52.313,0.051,52.381
E02003760,Huntingdon Sapley & Oxmoor,E07000011,-0.188,52.333,-0.151,52.36
E02003761,Huntingdon Hartford,E07000011,-0.174,52.332,-0.15,52.35
E02003762,"Brampton, the Stukeleys and the Alconburys",E07000011,-0.296,52.303,-0.175,52.399
E02003763,St Ives North,E07000011,-0.096,52.333,-0.046,52.357
E02003764,Huntingdon Central & West,E07000011,-0.223,52.325,-0.171,52.345
E02003765,St Ives South,E07000011,-0.099,52.311,-0.05,52.336
E02003766,Godmanchester,E07000011,-0.216,52.28,-0.13,52.336
E02003767,"Kimbolton, Great Staughton & Molesworth",E07000011,-0.5,52.231,-0.262,52.413
E02003768,"Houghton, Hemingford & Fenstanton",E07000011,-0.152,52.257,-0.046,52.354
E02003769,Buckden & Perry,E07000011,-0.352,52.255,-0.175,52.316
E02003770,"Little Paxton, Love's Farm & Great Gransden",E07000011,-0.296,52.159,-0.101,52.265
E02003771,St Neots Priory Park,E07000011,-0.275,52.226,-0.242,52.246
E02003772,St Neots Eaton Ford,E07000011,-0.294,52.219,-0.269,52.242
E02003773,St Neots Eynesbury,E07000011,-0.283,52.209,-0.249,52.228
E02003774,St Neots Eaton Socon,E07000011,-0.3,52.207,-0.274,52.228
E02003775,Willingham & Over,E07000012,-0.005,52.293,0.121,52.353
E02003776,Cottenham,E07000012,0.063,52.265,0.2,52.329
E02003777,"Longstanton, Swavesey & Oakington",E07000012,-0.032,52.243,0.093,52.322
E02003778,Waterbeach and Landbeach,E07000012,0.131,52.252,0.25,52.326
E02003779,Bar Hill & Boxworth,E07000012,-0.058,52.217,0.052,52.28
E02003780,"HIston, Impington & Orchard Park",E07000012,0.079,52.227,0.146,52.276
E02003781,"Milton, Fen Ditton & Quy",E07000012,0.131,52.207,0.257,52.27
E02003783,Girton & Barton,E07000012,0.015,52.17,0.105,52.251
E02003784,Hardwick & Highfields,E07000012,-0.07,52.143,0.043,52.254
E02003785,Fulbourn & Teversham,E07000012,0.167,52.144,0.311,52.216
E02003786,Great Shelford & Stapleford,E07000012,0.094,52.139,0.199,52.172
E02003787,"Barrington, Orwell & Gamlingay",E07000012,-0.235,52.107,0.067,52.191
E02003788,"Little Shelford , Foxton & Haslingfield",E07000012,0.034,52.097,0.143,52.174
E02003789,Sawston,E07000012,0.137,52.11,0.188,52.144
E02003790,Linton & Balsham,E07000012,0.232,52.036,0.421,52.186
E02003791,"Duxford, Whittlesford & the Abingtons",E07000012,0.079,52.047,0.26,52.16
E02003792,"Meldreth, Melbourn & Great Chishill",E07000012,-0.029,52.006,0.107,52.125
E02003793,Bassingbourn & the Mordens,E07000012,-0.158,52.02,-0.012,52.139
E02003794,"Elton, Mickle Trafford & Great Barrow",E06000050,-2.912,53.199,-2.72,53.283
E02003795,"Capenhurst, Saughall & Moston",E06000050,-3.026,53.204,-2.864,53.277
E02003796,Upton East,E06000050,-2.886,53.203,-2.859,53.226
E02003797,Upton West & Heath,E06000050,-2.908,53.2,-2.871,53.226
E02003798,Blacon North,E06000050,-2.937,53.202,-2.899,53.214
E02003799,Blacon South,E06000050,-2.944,53.195,-2.914,53.208
E02003800,"Kelsall, Tarvin & Ashton Hayes",E06000050,-2.799,53.182,-2.701,53.238
E02003801,Vicars Cross & Hoole East,E06000050,-2.876,53.194,-2.847,53.208
E02003802,Chester Boughton West & Hoole,E06000050,-2.894,53.19,-2.869,53.203
E02003803,Chester City & Garden Quarter,E06000050,-2.933,53.183,-2.879,53.205
E02003804,Chester Boughton East,E06000050,-2.878,53.187,-2.841,53.203
E02003805,"Christleton, Guilden Sutton & Waverton",E06000050,-2.857,53.156,-2.782,53.218
E02003806,Boughton Heath & Huntington,E06000050,-2.882,53.146,-2.844,53.192
E02003807,Chester Handbridge Park,E06000050,-2.92,53.165,-2.87,53.193
E02003808,Lache,E06000050,-2.928,53.164,-2.907,53.18
E02003809,"Dodleston, Tattenhall & Duddon",E06000050,-2.995,53.09,-2.627,53.201
E02003810,"Churton, Farndon & Malpas",E06000050,-2.902,52.983,-2.669,53.118
E02003811,Cranage & Goostrey,E06000049,-2.414,53.116,-2.187,53.253
E02003812,Holmes Chapel,E06000049,-2.395,53.189,-2.331,53.208
E02003813,Middlewich West,E06000049,-2.461,53.174,-2.442,53.203
E02003814,Middlewich East,E06000049,-2.453,53.169,-2.406,53.201
E02003815,Buglawton,E06000049,-2.209,53.158,-2.156,53.19
E02003816,Congleton Town,E06000049,-2.227,53.155,-2.199,53.179
E02003817,Congleton West Heath,E06000049,-2.251,53.154,-2.219,53.176
E02003818,"Hightown, Mossley & Timbersbrook",E06000049,-2.216,53.136,-2.141,53.189
E02003819,Sandbach North,E06000049,-2.391,53.144,-2.324,53.163
E02003820,Sandbach Ettiley Heath & Wheelock,E06000049,-2.406,53.115,-2.358,53.16
E02003821,Sandbach Heath,E06000049,-2.377,53.13,-2.331,53.152
E02003822,"Scholar Green, Rode Heath & Brereton",E06000049,-2.445,53.086,-2.211,53.206
E02003823,Alsager East,E06000049,-2.332,53.078,-2.274,53.117
E02003824,Alsager West,E06000049,-2.335,53.081,-2.303,53.104
E02003825,Crewe Leighton,E06000049,-2.469,53.111,-2.446,53.125
E02003826,Crewe North East,E06000049,-2.454,53.101,-2.417,53.126
E02003827,Crewe Coppenhall & Underwood,E06000049,-2.47,53.097,-2.442,53.113
E02003828,Crewe North West,E06000049,-2.504,53.093,-2.459,53.114
E02003829,Crewe Sydney & Gateway,E06000049,-2.434,53.079,-2.407,53.112
E02003830,Crewe Town & Victoria Avenue,E06000049,-2.472,53.089,-2.427,53.106
E02003831,Haslington & Weston,E06000049,-2.434,53.047,-2.317,53.127
E02003832,Crewe Mill Street & College,E06000049,-2.462,53.086,-2.433,53.095
E02003833,Wistaston Green,E06000049,-2.509,53.079,-2.452,53.1
E02003834,Crewe Gresty Road,E06000049,-2.456,53.076,-2.427,53.09
E02003835,Crewe South West & Wistaston,E06000049,-2.506,53.062,-2.448,53.086
E02003836,Nantwich North East,E06000049,-2.525,53.063,-2.496,53.086
E02003837,Nantwich South East & Wybunbury,E06000049,-2.612,52.986,-2.37,53.164
E02003838,Willaston & Shavington,E06000049,-2.506,53.055,-2.429,53.079
E02003839,Nantwich South West,E06000049,-2.54,53.052,-2.51,53.072
E02003840,"Audlem, Bunbury & Wrenbury",E06000049,-2.753,52.947,-2.434,53.151
E02003841,Neston & Parkgate,E06000050,-3.111,53.265,-3.027,53.316
E02003842,"Hooton, Willaston & Ness",E06000050,-3.095,53.248,-2.941,53.307
E02003843,Little Sutton North & Overpool,E06000050,-2.952,53.284,-2.916,53.299
E02003844,Little Neston,E06000050,-3.1,53.262,-3.023,53.29
E02003845,Ellesmere Port Town & Rossmore,E06000050,-2.947,53.276,-2.883,53.31
E02003846,Little Sutton East,E06000050,-2.947,53.274,-2.911,53.286
E02003847,Little Sutton West,E06000050,-2.97,53.252,-2.919,53.29
E02003848,Ellesmere Port Pooltown Road,E06000050,-2.926,53.265,-2.905,53.283
E02003849,Wolverham & Stanlow,E06000050,-2.905,53.261,-2.781,53.308
E02003850,Great Sutton,E06000050,-2.938,53.263,-2.918,53.276
E02003851,Whitby & Stanney Woods,E06000050,-2.911,53.257,-2.882,53.277
E02003852,Ellesmere Port South,E06000050,-2.931,53.254,-2.91,53.269
E02003853,Disley & Lyme Park,E06000049,-2.107,53.307,-2.005,53.374
E02003854,Poynton West,E06000049,-2.151,53.339,-2.114,53.367
E02003855,Poynton East,E06000049,-2.124,53.339,-2.094,53.366
E02003856,Handforth & Dean Row,E06000049,-2.233,53.322,-2.181,53.36
E02003857,Lacey Green & Wilmslow Park,E06000049,-2.243,53.326,-2.208,53.346
E02003858,Wilmslow Town,E06000049,-2.252,53.306,-2.193,53.338
E02003859,"Mobberley, Plumley & High Legh",E06000049,-2.521,53.246,-2.223,53.387
E02003860,Fulshaw Park & Lindow,E06000049,-2.269,53.309,-2.237,53.333
E02003861,Knutsford North,E06000049,-2.398,53.3,-2.341,53.32
E02003862,Prestbury & Adlington,E06000049,-2.209,53.271,-2.088,53.342
E02003863,South Knutsford & Bexton,E06000049,-2.392,53.287,-2.333,53.309
E02003864,Alderley Edge & Chelford,E06000049,-2.313,53.253,-2.207,53.316
E02003865,Bollington,E06000049,-2.132,53.278,-2.085,53.313
E02003866,Macclesfield Tytherington,E06000049,-2.145,53.267,-2.116,53.286
E02003867,Macclesfield Upton Priory & Greenside,E06000049,-2.182,53.259,-2.138,53.283
E02003868,Macclesfield East & Hurdsfield,E06000049,-2.124,53.25,-2.07,53.281
E02003869,Macclesfield Bollinbrook,E06000049,-2.153,53.249,-2.123,53.273
E02003870,Central Macclesfield,E06000049,-2.144,53.246,-2.108,53.263
E02003871,Macclesfield Weston,E06000049,-2.172,53.246,-2.141,53.26
E02003872,Gawsworth & Macclesfield Forest,E06000049,-2.31,53.168,-1.975,53.341
E02003873,Macclesfield South & Lyme Green,E06000049,-2.151,53.226,-2.113,53.252
E02003874,Frodsham,E06000050,-2.792,53.261,-2.682,53.315
E02003875,"Comberbach, Acton Bridge & Whitley",E06000050,-2.724,53.239,-2.478,53.345
E02003876,Barnton,E06000050,-2.568,53.26,-2.535,53.284
E02003877,Helsby & Kingsley,E06000050,-2.787,53.234,-2.633,53.291
E02003878,Lostock & Wincham,E06000050,-2.51,53.172,-2.346,53.289
E02003879,Northwich Central & Winnington,E06000050,-2.558,53.254,-2.473,53.273
E02003880,Weaverham,E06000050,-2.607,53.234,-2.543,53.273
E02003881,Greenbank,E06000050,-2.542,53.246,-2.515,53.261
E02003882,Rudheath West & Leftwich,E06000050,-2.517,53.239,-2.478,53.262
E02003883,Hartford & Kingsmead,E06000050,-2.572,53.231,-2.494,53.256
E02003884,Sandiway,E06000050,-2.667,53.187,-2.525,53.253
E02003885,Davenham & Moulton,E06000050,-2.54,53.153,-2.442,53.247
E02003886,Wharton,E06000050,-2.52,53.175,-2.471,53.211
E02003887,Winsford North,E06000050,-2.575,53.185,-2.517,53.215
E02003888,Winsford Central,E06000050,-2.546,53.186,-2.504,53.201
E02003889,Winsford Over,E06000050,-2.575,53.173,-2.526,53.191
E02003890,Winsford Glebe Green,E06000050,-2.539,53.169,-2.496,53.193
E02003891,Tarporley & Eddisbury Hill,E06000050,-2.712,53.144,-2.487,53.242
E02003892,Gunnislake & Calstock,E06000052,-4.288,50.49,-4.181,50.544
E02003893,St Neot & St Cleer,E06000052,-4.619,50.454,-4.324,50.576
E02003894,Callington & Pensilva,E06000052,-4.427,50.466,-4.278,50.524
E02003895,"Dobwalls, Addington & Menheniot",E06000052,-4.583,50.412,-4.35,50.486
E02003896,Liskeard,E06000052,-4.492,50.439,-4.451,50.469
E02003897,Saltash Latchbrook & St Stephens,E06000052,-4.308,50.377,-4.199,50.47
E02003898,St Germans & St Mellion,E06000052,-4.405,50.356,-4.218,50.503
E02003899,Mid Saltash,E06000052,-4.238,50.403,-4.216,50.416
E02003900,Saltash Town & Pillmere,E06000052,-4.233,50.397,-4.206,50.427
E02003901,"Lanreath, Pelynt & Polruan",E06000052,-4.681,50.324,-4.386,50.46
E02003902,Torpoint,E06000052,-4.217,50.369,-4.193,50.386
E02003903,"Kingsand, Antony & Maryfield",E06000052,-4.28,50.311,-4.166,50.393
E02003904,Looe & Polperro,E06000052,-4.527,50.327,-4.439,50.365
E02003905,"Grampound Road, St Newlyn East and Cubert",E06000052,-5.15,50.292,-4.899,50.405
E02003906,Perranporth & Goonhavern,E06000052,-5.182,50.278,-5.083,50.391
E02003907,St Agnes & Mount Hawke,E06000052,-5.251,50.255,-5.16,50.335
E02003908,Truro East,E06000052,-5.054,50.25,-5.024,50.278
E02003909,Truro West,E06000052,-5.143,50.252,-5.053,50.28
E02003910,Truro South & Central,E06000052,-5.076,50.248,-5.039,50.267
E02003911,"Shortlanesend, Chacewater & Carnon Downs",E06000052,-5.196,50.193,-5.016,50.304
E02003912,Probus & Roseland,E06000052,-5.059,50.139,-4.862,50.317
E02003913,Mylor Bridge & Frogpool,E06000052,-5.199,50.161,-5.045,50.249
E02003914,Penryn,E06000052,-5.127,50.16,-5.083,50.18
E02003915,Falmouth North,E06000052,-5.096,50.15,-5.07,50.165
E02003916,Falmouth East,E06000052,-5.083,50.139,-5.042,50.157
E02003917,Falmouth West & South,E06000052,-5.101,50.124,-5.073,50.161
E02003918,Illogan & Portreath,E06000052,-5.331,50.228,-5.231,50.282
E02003919,Redruth North,E06000052,-5.262,50.231,-5.196,50.268
E02003920,Redruth South,E06000052,-5.244,50.21,-5.198,50.251
E02003921,St Day & Lanner,E06000052,-5.229,50.201,-5.172,50.255
E02003922,Pool & Illogan Highway,E06000052,-5.285,50.188,-5.228,50.245
E02003923,Camborne East,E06000052,-5.303,50.212,-5.277,50.231
E02003924,Camborne West,E06000052,-5.386,50.192,-5.293,50.242
E02003925,Camborne South,E06000052,-5.309,50.179,-5.255,50.217
E02003926,"Crowan, Wendron & Stithians",E06000052,-5.402,50.111,-5.146,50.207
E02003927,"Ponsanooth, Mabe Burnthouse & Constantine",E06000052,-5.246,50.084,-5.082,50.2
E02003928,Helston,E06000052,-5.298,50.071,-5.24,50.122
E02003929,"Porthleven, Breage & Praa Sands",E06000052,-5.42,50.07,-5.253,50.149
E02003930,The Lizard,E06000052,-5.297,49.959,-5.058,50.097
E02003931,Bude & Stratton,E06000052,-4.559,50.806,-4.491,50.856
E02003932,Poundstock & Kilkhampton,E06000052,-4.59,50.689,-4.362,50.931
E02003933,Crackington & Tintagel,E06000052,-4.791,50.565,-4.562,50.767
E02003934,Camelford & Tresmeer,E06000052,-4.729,50.585,-4.339,50.724
E02003935,Launceston,E06000052,-4.391,50.612,-4.327,50.652
E02003936,Altarnun & Stoke Climsland,E06000052,-4.604,50.513,-4.259,50.665
E02003937,Trebetherick & Whitecross,E06000052,-4.949,50.468,-4.742,50.602
E02003938,Padstow & St Issey,E06000052,-5.047,50.47,-4.886,50.573
E02003939,Wadebridge,E06000052,-4.853,50.507,-4.811,50.528
E02003940,"St Breward, Tredethy & Lanivet",E06000052,-4.846,50.418,-4.57,50.614
E02003941,Bodmin East,E06000052,-4.733,50.449,-4.673,50.486
E02003942,Bodmin West,E06000052,-4.759,50.451,-4.721,50.48
E02003943,St Ives & Halsetown,E06000052,-5.527,50.187,-5.466,50.22
E02003944,Hayle,E06000052,-5.437,50.165,-5.369,50.21
E02003945,"Towednack, Lelant & Carbis Bay",E06000052,-5.553,50.137,-5.431,50.216
E02003946,"Marazion, St Erth & Gwinear Gwithian",E06000052,-5.482,50.097,-5.317,50.244
E02003947,West Penwith & St Buryan,E06000052,-5.683,50.048,-5.465,50.214
E02003948,Penzance North,E06000052,-5.573,50.114,-5.518,50.137
E02003949,Penzance Quay,E06000052,-5.546,50.112,-5.528,50.126
E02003950,St Just & Land's End,E06000052,-5.723,50.035,-5.591,50.156
E02003951,Penzance South & Newlyn,E06000052,-5.574,50.075,-5.533,50.117
E02003952,St Columb Minor & Porth,E06000052,-5.07,50.391,-4.968,50.449
E02003953,St Columb Major & St Mawgan,E06000052,-5.043,50.336,-4.877,50.48
E02003954,Newquay West,E06000052,-5.138,50.393,-5.07,50.426
E02003955,Newquay East,E06000052,-5.088,50.399,-5.055,50.421
E02003956,Roche & Goss Moor,E06000052,-4.918,50.362,-4.78,50.479
E02003957,Lostwithiel & Penwithick,E06000052,-4.835,50.352,-4.644,50.437
E02003958,"Trewoon, Coombe & Foxhole",E06000052,-4.927,50.313,-4.81,50.375
E02003959,Par,E06000052,-4.749,50.338,-4.7,50.367
E02003960,Tywardreath & Fowey,E06000052,-4.715,50.314,-4.631,50.39
E02003961,St Austell East & Carlyon Bay,E06000052,-4.78,50.326,-4.721,50.362
E02003962,St Austell North & Carclaze,E06000052,-4.825,50.332,-4.769,50.363
E02003963,St Austell Central,E06000052,-4.805,50.331,-4.754,50.349
E02003964,Mevagissey & Polgooth,E06000052,-4.913,50.218,-4.752,50.336
E02003965,Wigton & Silloth,E07000026,-3.41,54.784,-3.096,54.912
E02003966,"Boltons, Warnell & Solway Coast",E07000026,-3.314,54.604,-2.983,54.954
E02003967,Aspatria & Abbeytown,E07000026,-3.445,54.71,-3.21,54.876
E02003968,"Maryport, Dearham & Crosby",E07000026,-3.512,54.695,-3.404,54.752
E02003969,"Flimby, Ellenborough & Broughton Moor",E07000026,-3.533,54.672,-3.429,54.712
E02003970,West Cockermouth & Great Broughton,E07000026,-3.502,54.581,-3.346,54.722
E02003971,East Cockermouth & Buttermere,E07000026,-3.423,54.497,-3.198,54.727
E02003972,Workington North & Seaton,E07000026,-3.58,54.637,-3.457,54.683
E02003973,Workington West,E07000026,-3.577,54.615,-3.546,54.649
E02003974,Workington East,E07000026,-3.563,54.623,-3.51,54.64
E02003975,"Harrington, Stainburn & Great Clifton",E07000026,-3.573,54.596,-3.454,54.664
E02003976,Keswick & Derwent Valley,E07000026,-3.259,54.454,-3.008,54.648
E02003977,Askam & Dalton North,E07000027,-3.257,54.147,-3.143,54.218
E02003978,Dalton South,E07000027,-3.201,54.133,-3.16,54.162
E02003979,Hawcoat & Furness Abbey,E07000027,-3.226,54.121,-3.188,54.162
E02003980,Orsmgill & Hindpool,E07000027,-3.245,54.109,-3.214,54.161
E02003981,Parkside,E07000027,-3.229,54.115,-3.208,54.131
E02003982,Roose,E07000027,-3.205,54.062,-3.143,54.144
E02003983,Abbotsmead & Salthouse,E07000027,-3.22,54.105,-3.2,54.124
E02003984,Barrow Central,E07000027,-3.235,54.105,-3.214,54.119
E02003985,Walney Island North,E07000027,-3.277,54.103,-3.245,54.153
E02003986,Walney Island South & Barrow Island,E07000027,-3.264,54.044,-3.171,54.112
E02003987,Longtown & Border,E07000028,-3.132,54.933,-2.583,55.189
E02003988,Brampton & Irthing,E07000028,-2.797,54.884,-2.482,55.101
E02003989,Carlisle Belah,E07000028,-2.965,54.899,-2.934,54.929
E02003990,"Kingmoor, Houghton & Whiteclosegate",E07000028,-3.014,54.878,-2.838,54.951
E02003991,Belle Vue & Burgh,E07000028,-3.126,54.851,-2.967,54.947
E02003992,Central Carlisle,E07000028,-2.964,54.888,-2.909,54.911
E02003993,"Wetheral, Corby & Geltsdale",E07000028,-2.92,54.816,-2.573,54.997
E02003994,Longsowerby & Caldewgate,E07000028,-2.965,54.871,-2.94,54.898
E02003995,Raffles & Morton,E07000028,-2.981,54.874,-2.949,54.9
E02003996,Denton Holme & Harraby Green,E07000028,-2.953,54.872,-2.905,54.893
E02003997,Botcherby & Harraby,E07000028,-2.915,54.87,-2.885,54.896
E02003998,Currock & Upperby,E07000028,-2.938,54.868,-2.906,54.883
E02003999,Garlands & Dalston,E07000028,-3.048,54.776,-2.847,54.888
E02004000,Parton & Distington,E07000029,-3.584,54.544,-3.485,54.607
E02004001,Whitehaven Harbour & Corkickle,E07000029,-3.6,54.536,-3.572,54.564
E02004002,"Hensingham, Hillcrest & Aikbank",E07000029,-3.588,54.525,-3.545,54.564
E02004003,"Cleator Moor, Frizington & Ennerdale",E07000029,-3.561,54.453,-3.211,54.597
